sample_id	canonical_gene	reference_accession	percent_identity	query_coverage	reference_coverage	alignment_length_aa	gaps	mismatches	query_length_aa	reference_length_aa	query_start	query_end	reference_start	reference_end	evalue	bitscore	qc_status	failure_code
GCA_050506985.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCA_050506995.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCA_050507065.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCA_050507075.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCA_050507105.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCA_050516645.1	pstS	WP_002357425.1	0.9966200000000001	0.9966329966329966	1.0	296	0	1	297	296	1	296	1	296	0.0	598	PASS	
GCA_050516655.1	pstS	WP_002357425.1	0.9966200000000001	0.9966329966329966	1.0	296	0	1	297	296	1	296	1	296	0.0	598	PASS	
GCA_050516665.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCA_050516675.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCF_049262565.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCF_053117575.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCF_053117585.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCF_053117655.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCF_053117665.1	pstS	WP_002357425.1	0.9966200000000001	0.9966329966329966	1.0	296	0	1	297	296	1	296	1	296	0.0	598	PASS	
GCF_053117675.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCF_053117685.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCF_053117695.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCF_053117705.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCF_906464925.1	pstS	WP_002357425.1	1.0	0.9966329966329966	1.0	296	0	0	297	296	1	296	1	296	0.0	600	PASS	
GCA_029011255.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_029011395.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_029011535.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_029011745.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050469755.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050471105.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050472745.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050472755.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050473345.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050473355.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050473905.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050474485.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050474495.1	gki	WP_002387212.1	0.99381	0.9969135802469136	1.0	323	0	2	324	323	1	323	1	323	0.0	651	PASS	
GCA_050475565.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050475575.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050476085.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050480515.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050481105.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050481115.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050481685.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050481695.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050482265.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050485045.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050485055.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050485625.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050485635.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050486705.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050486715.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050491675.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050491685.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050492125.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050492135.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050505635.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050505645.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506665.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506675.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506685.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506695.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506725.1	gki	WP_002387212.1	0.99381	0.9969135802469136	1.0	323	0	2	324	323	1	323	1	323	0.0	651	PASS	
GCA_050506735.1	gki	WP_002387212.1	0.99381	0.9969135802469136	1.0	323	0	2	324	323	1	323	1	323	0.0	651	PASS	
GCA_050506745.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050506755.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050506765.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506775.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506815.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506825.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506865.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506875.1	gki	WP_002387212.1	0.99381	0.9969135802469136	1.0	323	0	2	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506885.1	gki	WP_002387212.1	0.99381	0.9969135802469136	1.0	323	0	2	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506905.1	gki	WP_002387212.1	0.99381	0.9969135802469136	1.0	323	0	2	324	323	1	323	1	323	0.0	651	PASS	
GCA_050506915.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506925.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506935.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506985.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050506995.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050507065.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050507075.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050507105.1	gki	WP_002387212.1	1.0	0.9969135802469136	1.0	323	0	0	324	323	1	323	1	323	0.0	654	PASS	
GCA_050516645.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050516655.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050516665.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_050516675.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCF_049262565.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCF_053117575.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCF_053117585.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCF_053117655.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCF_053117665.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCF_053117675.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCF_053117685.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCF_053117695.1	gki	WP_002387212.1	0.99381	0.9969135802469136	1.0	323	0	2	324	323	1	323	1	323	0.0	649	PASS	
GCF_053117705.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCF_906464925.1	gki	WP_002387212.1	0.9969	0.9969135802469136	1.0	323	0	1	324	323	1	323	1	323	0.0	652	PASS	
GCA_029011255.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_029011395.1	xpt	WP_002356804.1	0.98964	0.9948453608247423	1.0	193	0	2	194	193	1	193	1	193	1.87e-141	382	PASS	
GCA_029011535.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_029011745.1	xpt	WP_002356804.1	0.98964	0.9948453608247423	1.0	193	0	2	194	193	1	193	1	193	1.87e-141	382	PASS	
GCA_050469755.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050471105.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050472745.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050472755.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050473345.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050473355.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050473905.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050474485.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050474495.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050475565.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050475575.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050476085.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050480515.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050481105.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050481115.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050481685.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050481695.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050482265.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050485045.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050485055.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050485625.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050485635.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050486705.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050486715.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050491675.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050491685.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050492125.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050492135.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050505635.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050505645.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506665.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506675.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506685.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506695.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506725.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506735.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506745.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506755.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506765.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506775.1	xpt	WP_002356804.1	0.98964	0.9948453608247423	1.0	193	0	2	194	193	1	193	1	193	3.86e-141	382	PASS	
GCA_050506815.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506825.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506865.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506875.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506885.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506905.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506915.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506925.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506935.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506985.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050506995.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050507065.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050507075.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050507105.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050516645.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050516655.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050516665.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_050516675.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCF_049262565.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCF_053117575.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCF_053117585.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCF_053117655.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCF_053117665.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCF_053117675.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCF_053117685.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCF_053117695.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCF_053117705.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCF_906464925.1	xpt	WP_002356804.1	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.90e-142	383	PASS	
GCA_029011255.1	yqiL	WP_002382276.1	0.99004	0.9987562189054726	1.0	803	0	8	804	803	1	803	1	803	0.0	1623	PASS	
GCA_029011395.1	yqiL	WP_002382276.1	0.99756	0.5080745341614907	0.5093399750933998	409	0	1	805	803	1	409	1	409	0.0	839	EXPECTED_DISRUPTION	
GCA_029011535.1	yqiL	WP_002382276.1	0.99128	0.9987562189054726	1.0	803	0	7	804	803	1	803	1	803	0.0	1624	PASS	
GCA_029011745.1	yqiL	WP_002382276.1	0.99253	0.9987562189054726	1.0	803	0	6	804	803	1	803	1	803	0.0	1629	PASS	
GCA_050469755.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050471105.1	yqiL	WP_002382276.1	0.99626	0.9987562189054726	1.0	803	0	3	804	803	1	803	1	803	0.0	1634	PASS	
GCA_050472745.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050472755.1	yqiL	WP_002382276.1	0.99128	0.9987562189054726	1.0	803	0	7	804	803	1	803	1	803	0.0	1625	PASS	
GCA_050473345.1	yqiL	WP_002382276.1	0.99128	0.9987562189054726	1.0	803	0	7	804	803	1	803	1	803	0.0	1624	PASS	
GCA_050473355.1	yqiL	WP_002382276.1	0.99128	0.9987562189054726	1.0	803	0	7	804	803	1	803	1	803	0.0	1624	PASS	
GCA_050473905.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050474485.1	yqiL	WP_002382276.1	0.99128	0.9987562189054726	1.0	803	0	7	804	803	1	803	1	803	0.0	1624	PASS	
GCA_050474495.1	yqiL	WP_002382276.1	0.9875499999999999	0.9987562189054726	1.0	803	0	10	804	803	1	803	1	803	0.0	1620	PASS	
GCA_050475565.1	yqiL	WP_002382276.1	0.99128	0.9987562189054726	1.0	803	0	7	804	803	1	803	1	803	0.0	1627	PASS	
GCA_050475575.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050476085.1	yqiL	WP_002382276.1	0.99128	0.9987562189054726	1.0	803	0	7	804	803	1	803	1	803	0.0	1624	PASS	
GCA_050480515.1	yqiL	WP_002382276.1	0.99626	0.9987562189054726	1.0	803	0	3	804	803	1	803	1	803	0.0	1634	PASS	
GCA_050481105.1	yqiL	WP_002382276.1	0.99626	0.9987562189054726	1.0	803	0	3	804	803	1	803	1	803	0.0	1634	PASS	
GCA_050481115.1	yqiL	WP_002382276.1	0.99626	0.9987562189054726	1.0	803	0	3	804	803	1	803	1	803	0.0	1634	PASS	
GCA_050481685.1	yqiL	WP_002382276.1	0.99626	0.9987562189054726	1.0	803	0	3	804	803	1	803	1	803	0.0	1634	PASS	
GCA_050481695.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050482265.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050485045.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050485055.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050485625.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050485635.1	yqiL	WP_002382276.1	0.99626	0.9987562189054726	1.0	803	0	3	804	803	1	803	1	803	0.0	1633	PASS	
GCA_050486705.1	yqiL	WP_002382276.1	0.99626	0.9987562189054726	1.0	803	0	3	804	803	1	803	1	803	0.0	1634	PASS	
GCA_050486715.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050491675.1	yqiL	WP_002382276.1	0.99253	0.9987562189054726	1.0	803	0	6	804	803	1	803	1	803	0.0	1629	PASS	
GCA_050491685.1	yqiL	WP_002382276.1	0.99253	0.9987562189054726	1.0	803	0	6	804	803	1	803	1	803	0.0	1629	PASS	
GCA_050492125.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050492135.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
