sample_id	canonical_gene	reference_accession	percent_identity	query_coverage	reference_coverage	alignment_length_aa	gaps	mismatches	query_length_aa	reference_length_aa	query_start	query_end	reference_start	reference_end	evalue	bitscore	qc_status	failure_code
GCA_050481105.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	5.49e-109	308	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050481115.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	5.49e-109	308	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050481685.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	5.49e-109	308	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050481695.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050482265.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050485045.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050485055.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050485625.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050485635.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050486705.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	5.49e-109	308	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050486715.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050491675.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050491685.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050492125.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050492135.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050505635.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050505645.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506665.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506675.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506685.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506695.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506725.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	5.49e-109	308	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506735.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	5.49e-109	308	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506745.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506755.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506765.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	5.49e-109	308	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506775.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	3.11e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506815.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506825.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	5.49e-109	308	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506865.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506875.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506885.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506905.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506915.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506925.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506935.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506985.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506995.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050507065.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050507075.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050507105.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050516645.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	5.49e-109	308	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050516655.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	5.49e-109	308	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050516665.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050516675.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_049262565.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117575.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117585.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117655.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117665.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	5.49e-109	308	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117675.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117685.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117695.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117705.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_906464925.1	pstS	Q97Q31	0.54082	0.98989898989899	1.0068493150684932	294	8	127	297	292	1	294	1	286	2.76e-109	309	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_029011255.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_029011395.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_029011535.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_029011745.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050469755.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050471105.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050472745.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050472755.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050473345.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050473355.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050473905.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050474485.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050474495.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	6.49e-86	252	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050475565.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050475575.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050476085.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050480515.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050481105.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050481115.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050481685.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050481695.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050482265.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050485045.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050485055.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050485625.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050485635.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050486705.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050486715.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050491675.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050491685.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050492125.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050492135.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050505635.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050505645.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506665.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506675.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506685.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506695.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506725.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	5.46e-86	252	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506735.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	5.46e-86	252	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506745.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506755.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506765.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506775.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506815.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506825.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506865.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506875.1	gki	P54495	0.47909999999999997	0.9598765432098766	0.9688473520249221	311	8	154	324	321	7	316	8	311	9.69e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506885.1	gki	P54495	0.47909999999999997	0.9598765432098766	0.9688473520249221	311	8	154	324	321	7	316	8	311	9.69e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506905.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	6.49e-86	252	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506915.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506925.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506935.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506985.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050506995.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050507065.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050507075.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050507105.1	gki	P54495	0.47267000000000003	0.9598765432098766	0.9688473520249221	311	8	156	324	321	7	316	8	311	3.52e-85	250	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050516645.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050516655.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050516665.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_050516675.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_049262565.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117575.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117585.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117655.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117665.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117675.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117685.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117695.1	gki	P54495	0.47909999999999997	0.9598765432098766	0.9688473520249221	311	8	154	324	321	7	316	8	311	2.50e-86	253	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_053117705.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCF_906464925.1	gki	P54495	0.47588	0.9598765432098766	0.9688473520249221	311	8	155	324	321	7	316	8	311	8.42e-86	251	FAIL	PROTEIN_COVERAGE_OR_IDENTITY
GCA_029011255.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_029011395.1	xpt	Q831Y0	0.98964	0.9948453608247423	1.0	193	0	2	194	193	1	193	1	193	1.86e-141	382	PASS	
GCA_029011535.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_029011745.1	xpt	Q831Y0	0.98964	0.9948453608247423	1.0	193	0	2	194	193	1	193	1	193	1.86e-141	382	PASS	
GCA_050469755.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050471105.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050472745.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050472755.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050473345.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050473355.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050473905.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050474485.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050474495.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050475565.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050475575.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050476085.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050480515.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050481105.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050481115.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
GCA_050481685.1	xpt	Q831Y0	0.99482	0.9948453608247423	1.0	193	0	1	194	193	1	193	1	193	9.84e-142	383	PASS	
